# title: Greenland Ice Sheet Gravimetric Mass Balance Gridded Product
# institution: TU Dresden, Chair of Geodetic Earth System Research
# project: Greenland_Ice_Sheet
# source: GRACE/GRACE-FO monthly solutions provided by Center for Space Research (CSR RL06)
# summary: GRACE/GRACE-FO-derived time series of basin-averaged Greenland ice mass changes with respect to the mass as of 2011-01-01 according to a linear, periodic (periods: 1 year, 1/2 year, 161 days) and quadratic model fitted to the monthly solutions in the period 2002-08 - 2016-08
# error_estimates: Provided error estimates solely account for the white noise component. Systematic errors (e.g. errors in the GIA correction) are included in the error estimates of the derived linear trends.
# gia_model: Caron et al. (2018) (http://doi.org/10.1002/2017GL076644)
# regions: Regions 1-8: drainage basins according to Zwally et al. (2012, http://icesat4.gsfc.nasa.gov/cryo_data/ant_grn_drainage_systems.php), 9: Greenland Ice Sheet
# time_coverage_start: 2002-04
# time_coverage_end: 2021-06
# product_version: 3.4
# date_created: 2021-09-06
# contact: martin.horwath@tu-dresden.de
#
# regions: GIS01 GIS02 GIS03 GIS04 GIS05 GIS06 GIS07 GIS08 GIS09 
# time [decimal year], time [modified julian date], dm region1 [kg], sigma dm region1 [kg], ...
2009.455 54998.0  4.8472e+13  7.4930e+12  5.0507e+12  9.8886e+12  1.3746e+14  1.7649e+13  8.7529e+13  1.8481e+13  7.5384e+13  8.2852e+12  1.4677e+14  1.9500e+13  7.6818e+13  1.2431e+13  9.7389e+13  9.3015e+12  6.7487e+14  4.5556e+13
2009.538 55028.5  3.3714e+13  7.4930e+12  1.5439e+13  9.8886e+12  1.4376e+14  1.7649e+13  1.1727e+14  1.8481e+13  5.0047e+13  8.2852e+12  9.3946e+13  1.9500e+13  4.0654e+13  1.2431e+13  8.1791e+13  9.3015e+12  5.7662e+14  4.5556e+13
2009.623 55059.5  3.0101e+12  7.4930e+12 -3.2459e+12  9.8886e+12  7.1944e+13  1.7649e+13  5.6017e+13  1.8481e+13  3.1108e+13  8.2852e+12  8.3323e+13  1.9500e+13  3.6871e+13  1.2431e+13  3.5509e+13  9.3015e+12  3.1454e+14  4.5556e+13
2009.706 55090.0  3.2759e+12  7.4930e+12 -9.4342e+11  9.8886e+12  4.6761e+13  1.7649e+13  5.1571e+13  1.8481e+13  3.7925e+13  8.2852e+12  6.0117e+13  1.9500e+13  3.8806e+13  1.2431e+13  3.8311e+13  9.3015e+12  2.7582e+14  4.5556e+13
2009.790 55120.5  8.0248e+12  7.4930e+12  1.0105e+12  9.8886e+12  8.0951e+13  1.7649e+13  4.1802e+13  1.8481e+13  3.9537e+13  8.2852e+12  8.1573e+13  1.9500e+13  4.6974e+13  1.2431e+13  4.1031e+13  9.3015e+12  3.4090e+14  4.5556e+13
2009.873 55151.0  1.7277e+12  7.4930e+12  2.5354e+13  9.8886e+12  1.1450e+14  1.7649e+13  6.3497e+13  1.8481e+13  3.1572e+13  8.2852e+12  5.5908e+13  1.9500e+13  2.9251e+13  1.2431e+13  2.4624e+13  9.3015e+12  3.4644e+14  4.5556e+13
2009.957 55181.5  1.4450e+13  7.4930e+12  1.5625e+13  9.8886e+12  1.0520e+14  1.7649e+13  9.3590e+13  1.8481e+13  3.8933e+13  8.2852e+12  6.7870e+13  1.9500e+13  2.4304e+13  1.2431e+13  3.5472e+13  9.3015e+12  3.9544e+14  4.5556e+13
2010.042 55212.5  5.1086e+12  7.4930e+12  9.1155e+12  9.8886e+12  7.5509e+13  1.7649e+13  9.7072e+13  1.8481e+13  3.8069e+13  8.2852e+12  6.3884e+13  1.9500e+13  4.7824e+13  1.2431e+13  4.5287e+13  9.3015e+12  3.8187e+14  4.5556e+13
2010.123 55242.0 -7.7434e+11  7.4930e+12 -3.4917e+12  9.8886e+12  1.0285e+14  1.7649e+13  6.3502e+13  1.8481e+13  5.6966e+13  8.2852e+12  7.4289e+13  1.9500e+13  2.3666e+13  1.2431e+13  3.6710e+13  9.3015e+12  3.5372e+14  4.5556e+13
2010.204 55271.5  3.4160e+12  7.4930e+12  1.4928e+12  9.8886e+12  7.9112e+13  1.7649e+13  8.6477e+13  1.8481e+13  5.8150e+13  8.2852e+12  8.7348e+13  1.9500e+13  6.0976e+13  1.2431e+13  2.7425e+13  9.3015e+12  4.0440e+14  4.5556e+13
2010.287 55302.0  2.2654e+12  7.4930e+12  1.0187e+13  9.8886e+12  1.1500e+14  1.7649e+13  7.4536e+13  1.8481e+13  6.0394e+13  8.2852e+12  9.8451e+13  1.9500e+13  4.0604e+13  1.2431e+13  2.3426e+13  9.3015e+12  4.2486e+14  4.5556e+13
2010.371 55332.5  1.9501e+13  7.4930e+12 -5.5673e+12  9.8886e+12  7.3719e+13  1.7649e+13  1.0012e+14  1.8481e+13  5.4505e+13  8.2852e+12  9.4004e+13  1.9500e+13  6.6305e+13  1.2431e+13  3.5791e+13  9.3015e+12  4.3838e+14  4.5556e+13
2010.455 55363.0  1.8903e+13  7.4930e+12  1.3745e+12  9.8886e+12  7.4509e+13  1.7649e+13  9.2785e+13  1.8481e+13  4.5574e+13  8.2852e+12  5.9719e+13  1.9500e+13  1.8324e+13  1.2431e+13  1.6358e+13  9.3015e+12  3.2755e+14  4.5556e+13
2010.538 55393.5 -1.9851e+13  7.4930e+12 -1.6692e+12  9.8886e+12  5.7231e+13  1.7649e+13  2.6860e+13  1.8481e+13  1.8498e+13  8.2852e+12  2.7094e+13  1.9500e+13  5.2703e+10  1.2431e+13 -7.5279e+12  9.3015e+12  1.0069e+14  4.5556e+13
2010.623 55424.5 -2.5750e+13  7.4930e+12 -2.1338e+13  9.8886e+12 -3.6664e+12  1.7649e+13  1.8231e+13  1.8481e+13  6.3958e+11  8.2852e+12 -9.1844e+12  1.9500e+13 -7.8147e+12  1.2431e+13 -1.5769e+13  9.3015e+12 -6.4651e+13  4.5556e+13
2010.706 55455.0 -2.4653e+13  7.4930e+12 -1.6918e+13  9.8886e+12  3.7385e+12  1.7649e+13  5.8933e+12  1.8481e+13 -2.0989e+13  8.2852e+12 -4.0439e+13  1.9500e+13 -2.0416e+13  1.2431e+13 -1.6058e+13  9.3015e+12 -1.2984e+14  4.5556e+13
2010.790 55485.5 -1.0446e+13  7.4930e+12 -1.9397e+13  9.8886e+12  8.3951e+12  1.7649e+13  1.1636e+13  1.8481e+13 -2.3727e+13  8.2852e+12 -2.2722e+13  1.9500e+13 -4.9657e+12  1.2431e+13 -1.2515e+13  9.3015e+12 -7.3742e+13  4.5556e+13
2010.873 55516.0 -8.9193e+12  7.4930e+12 -5.8337e+12  9.8886e+12  2.1393e+13  1.7649e+13  4.6270e+11  1.8481e+13 -9.2274e+12  8.2852e+12 -3.4508e+13  1.9500e+13 -2.3145e+13  1.2431e+13 -2.0607e+13  9.3015e+12 -8.0385e+13  4.5556e+13
2010.951 55544.5 -1.1820e+13  7.4930e+12  1.4772e+12  9.8886e+12 -1.9828e+13  1.7649e+13  2.0563e+12  1.8481e+13 -1.0964e+13  8.2852e+12 -4.5833e+13  1.9500e+13 -2.1128e+13  1.2431e+13 -7.7046e+12  9.3015e+12 -1.1374e+14  4.5556e+13
2011.133 55610.5 -1.4328e+12  7.4930e+12 -1.5367e+13  9.8886e+12 -2.5962e+12  1.7649e+13  3.0633e+12  1.8481e+13 -3.1122e+11  8.2852e+12  6.0267e+12  1.9500e+13  7.5484e+12  1.2431e+13 -1.7913e+12  9.3015e+12 -4.8599e+12  4.5556e+13
2011.204 55636.5  3.3302e+12  7.4930e+12 -1.1636e+13  9.8886e+12  1.8321e+13  1.7649e+13 -2.8214e+13  1.8481e+13  1.1711e+13  8.2852e+12  2.0887e+13  1.9500e+13  1.9390e+11  1.2431e+13 -1.1895e+13  9.3015e+12  2.6973e+12  4.5556e+13
2011.287 55667.0  2.8012e+12  7.4930e+12 -9.9693e+12  9.8886e+12  1.8448e+13  1.7649e+13  4.4316e+11  1.8481e+13  1.5117e+13  8.2852e+12 -7.8675e+12  1.9500e+13  6.7778e+12  1.2431e+13 -1.2201e+13  9.3015e+12  1.3549e+13  4.5556e+13
2011.371 55697.5 -3.9050e+12  7.4930e+12 -3.5797e+12  9.8886e+12  1.1754e+13  1.7649e+13  1.5292e+13  1.8481e+13  4.3080e+12  8.2852e+12 -3.6027e+13  1.9500e+13 -1.5001e+13  1.2431e+13 -2.0929e+13  9.3015e+12 -4.8088e+13  4.5556e+13
2011.543 55760.5 -2.7694e+13  7.4930e+12 -3.2506e+11  9.8886e+12 -2.8724e+13  1.7649e+13 -1.0422e+13  1.8481e+13 -1.4097e+13  8.2852e+12 -6.4795e+13  1.9500e+13 -2.5580e+13  1.2431e+13 -5.8257e+13  9.3015e+12 -2.2990e+14  4.5556e+13
2011.623 55789.5 -4.8430e+13  7.4930e+12 -1.3071e+13  9.8886e+12 -4.7715e+13  1.7649e+13 -2.6895e+13  1.8481e+13 -3.3145e+13  8.2852e+12 -9.5864e+13  1.9500e+13 -5.0721e+13  1.2431e+13 -6.0811e+13  9.3015e+12 -3.7665e+14  4.5556e+13
2011.706 55820.0 -4.8543e+13  7.4930e+12 -1.1624e+13  9.8886e+12 -6.1535e+13  1.7649e+13 -2.7192e+13  1.8481e+13 -4.1965e+13  8.2852e+12 -1.0871e+14  1.9500e+13 -6.4025e+13  1.2431e+13 -6.7785e+13  9.3015e+12 -4.3137e+14  4.5556e+13
2011.790 55850.5 -5.7169e+13  7.4930e+12 -2.1830e+13  9.8886e+12 -5.1851e+13  1.7649e+13 -7.0649e+13  1.8481e+13 -3.8536e+13  8.2852e+12 -1.0901e+14  1.9500e+13 -6.9150e+13  1.2431e+13 -7.3656e+13  9.3015e+12 -4.9185e+14  4.5556e+13
2011.831 55865.5 -5.3605e+13  7.4930e+12 -2.6450e+13  9.8886e+12 -5.7294e+13  1.7649e+13 -8.3765e+13  1.8481e+13 -2.8401e+13  8.2852e+12 -1.0684e+14  1.9500e+13 -6.6689e+13  1.2431e+13 -6.8672e+13  9.3015e+12 -4.9172e+14  4.5556e+13
2011.988 55923.0 -5.2243e+13  7.4930e+12 -1.1357e+13  9.8886e+12 -3.4978e+13  1.7649e+13 -7.8029e+13  1.8481e+13 -2.3269e+13  8.2852e+12 -8.2323e+13  1.9500e+13 -6.6829e+13  1.2431e+13 -7.7930e+13  9.3015e+12 -4.2696e+14  4.5556e+13
2012.042 55942.5 -5.4124e+13  7.4930e+12 -1.6004e+13  9.8886e+12 -2.5614e+13  1.7649e+13 -4.9752e+13  1.8481e+13 -2.5973e+13  8.2852e+12 -1.0724e+14  1.9500e+13 -6.7420e+13  1.2431e+13 -7.9482e+13  9.3015e+12 -4.2561e+14  4.5556e+13
2012.125 55972.5 -5.3264e+13  7.4930e+12 -8.1569e+12  9.8886e+12 -3.7540e+13  1.7649e+13 -6.5293e+12  1.8481e+13 -2.2394e+13  8.2852e+12 -1.2322e+14  1.9500e+13 -6.6667e+13  1.2431e+13 -8.8088e+13  9.3015e+12 -4.0586e+14  4.5556e+13
2012.207 56002.5 -3.6885e+13  7.4930e+12 -1.5558e+13  9.8886e+12 -1.0504e+13  1.7649e+13 -5.9225e+13  1.8481e+13 -8.7466e+12  8.2852e+12 -8.7067e+13  1.9500e+13 -6.3543e+13  1.2431e+13 -8.8035e+13  9.3015e+12 -3.6956e+14  4.5556e+13
2012.257 56021.0 -3.9443e+13  7.4930e+12 -1.3462e+13  9.8886e+12 -2.9570e+13  1.7649e+13 -5.2169e+13  1.8481e+13  1.5444e+12  8.2852e+12 -8.7066e+13  1.9500e+13 -5.7696e+13  1.2431e+13 -8.9605e+13  9.3015e+12 -3.6747e+14  4.5556e+13
2012.457 56094.0 -5.1604e+13  7.4930e+12  2.2361e+12  9.8886e+12  1.8587e+12  1.7649e+13 -5.9516e+13  1.8481e+13 -2.1792e+13  8.2852e+12 -8.1914e+13  1.9500e+13 -6.5701e+13  1.2431e+13 -1.0402e+14  9.3015e+12 -3.8045e+14  4.5556e+13
2012.541 56124.5 -6.8436e+13  7.4930e+12  1.1472e+12  9.8886e+12 -6.7894e+13  1.7649e+13 -5.0788e+13  1.8481e+13 -3.2095e+13  8.2852e+12 -1.1213e+14  1.9500e+13 -7.5778e+13  1.2431e+13 -1.0204e+14  9.3015e+12 -5.0800e+14  4.5556e+13
2012.626 56155.5 -9.6873e+13  7.4930e+12 -2.2666e+13  9.8886e+12 -1.4303e+14  1.7649e+13 -8.7729e+13  1.8481e+13 -7.2586e+13  8.2852e+12 -2.0991e+14  1.9500e+13 -1.0952e+14  1.2431e+13 -1.3783e+14  9.3015e+12 -8.8014e+14  4.5556e+13
2012.702 56183.5 -1.0221e+14  7.4930e+12 -2.6243e+13  9.8886e+12 -1.5361e+14  1.7649e+13 -1.3989e+14  1.8481e+13 -9.1153e+13  8.2852e+12 -2.3800e+14  1.9500e+13 -1.3389e+14  1.2431e+13 -1.3732e+14  9.3015e+12 -1.0223e+15  4.5556e+13
2012.883 56249.5 -8.9044e+13  7.4930e+12 -3.3844e+13  9.8886e+12 -1.7618e+14  1.7649e+13 -9.4583e+13  1.8481e+13 -8.9180e+13  8.2852e+12 -2.1996e+14  1.9500e+13 -1.0552e+14  1.2431e+13 -1.1694e+14  9.3015e+12 -9.2525e+14  4.5556e+13
2012.960 56277.5 -8.9698e+13  7.4930e+12 -3.3518e+13  9.8886e+12 -1.5840e+14  1.7649e+13 -1.1106e+14  1.8481e+13 -7.6874e+13  8.2852e+12 -1.9434e+14  1.9500e+13 -1.0321e+14  1.2431e+13 -1.2154e+14  9.3015e+12 -8.8863e+14  4.5556e+13
2013.042 56308.5 -8.8434e+13  7.4930e+12 -2.3662e+13  9.8886e+12 -1.4997e+14  1.7649e+13 -8.6954e+13  1.8481e+13 -6.7828e+13  8.2852e+12 -2.0011e+14  1.9500e+13 -1.1622e+14  1.2431e+13 -1.3543e+14  9.3015e+12 -8.6861e+14  4.5556e+13
2013.120 56337.0 -9.5870e+13  7.4930e+12 -3.8106e+13  9.8886e+12 -1.5269e+14  1.7649e+13 -1.0024e+14  1.8481e+13 -6.4426e+13  8.2852e+12 -1.8869e+14  1.9500e+13 -1.1285e+14  1.2431e+13 -1.4732e+14  9.3015e+12 -9.0019e+14  4.5556e+13
2013.301 56403.0 -9.5195e+13  7.4930e+12 -1.5960e+13  9.8886e+12 -1.3096e+14  1.7649e+13 -5.5318e+13  1.8481e+13 -6.3795e+13  8.2852e+12 -2.2921e+14  1.9500e+13 -1.3587e+14  1.2431e+13 -1.6282e+14  9.3015e+12 -8.8912e+14  4.5556e+13
2013.371 56428.5 -8.6305e+13  7.4930e+12 -2.3496e+13  9.8886e+12 -1.2312e+14  1.7649e+13 -7.2342e+13  1.8481e+13 -5.5899e+13  8.2852e+12 -1.8102e+14  1.9500e+13 -1.1003e+14  1.2431e+13 -1.4913e+14  9.3015e+12 -8.0134e+14  4.5556e+13
2013.455 56459.0 -7.7808e+13  7.4930e+12 -2.1227e+13  9.8886e+12 -1.3324e+14  1.7649e+13 -9.7599e+13  1.8481e+13 -4.8312e+13  8.2852e+12 -1.4795e+14  1.9500e+13 -9.6030e+13  1.2431e+13 -1.4798e+14  9.3015e+12 -7.7014e+14  4.5556e+13
2013.538 56489.5 -9.3868e+13  7.4930e+12 -4.3088e+13  9.8886e+12 -1.6862e+14  1.7649e+13 -1.0394e+14  1.8481e+13 -5.4582e+13  8.2852e+12 -1.7990e+14  1.9500e+13 -1.3123e+14  1.2431e+13 -1.6854e+14  9.3015e+12 -9.4376e+14  4.5556e+13
2013.790 56581.5 -9.4996e+13  7.4930e+12 -1.8402e+13  9.8886e+12 -1.9839e+14  1.7649e+13 -1.0201e+14  1.8481e+13 -8.3057e+13  8.2852e+12 -2.1310e+14  1.9500e+13 -1.1777e+14  1.2431e+13 -1.5613e+14  9.3015e+12 -9.8386e+14  4.5556e+13
2013.873 56612.0 -8.2548e+13  7.4930e+12 -2.2825e+13  9.8886e+12 -1.9459e+14  1.7649e+13 -1.3786e+14  1.8481e+13 -6.6889e+13  8.2852e+12 -1.8636e+14  1.9500e+13 -1.2349e+14  1.2431e+13 -1.6576e+14  9.3015e+12 -9.8031e+14  4.5556e+13
2013.957 56642.5 -8.3443e+13  7.4930e+12 -2.6168e+13  9.8886e+12 -1.7977e+14  1.7649e+13 -1.3281e+14  1.8481e+13 -6.2554e+13  8.2852e+12 -1.8046e+14  1.9500e+13 -1.2261e+14  1.2431e+13 -1.6548e+14  9.3015e+12 -9.5329e+14  4.5556e+13
2014.022 56666.0 -9.4268e+13  7.4930e+12 -5.4592e+12  9.8886e+12 -1.5944e+14  1.7649e+13 -9.7975e+13  1.8481e+13 -7.0794e+13  8.2852e+12 -2.2536e+14  1.9500e+13 -1.4374e+14  1.2431e+13 -1.7865e+14  9.3015e+12 -9.7570e+14  4.5556e+13
2014.207 56733.5 -8.7107e+13  7.4930e+12 -1.7482e+13  9.8886e+12 -1.3955e+14  1.7649e+13 -1.1921e+14  1.8481e+13 -5.1383e+13  8.2852e+12 -1.6232e+14  1.9500e+13 -1.3707e+14  1.2431e+13 -1.9335e+14  9.3015e+12 -9.0746e+14  4.5556e+13
2014.287 56763.0 -8.4688e+13  7.4930e+12 -1.8088e+13  9.8886e+12 -1.2110e+14  1.7649e+13 -8.0856e+13  1.8481e+13 -5.2251e+13  8.2852e+12 -1.8034e+14  1.9500e+13 -1.5137e+14  1.2431e+13 -1.9656e+14  9.3015e+12 -8.8525e+14  4.5556e+13
2014.371 56793.5 -8.0177e+13  7.4930e+12 -2.6515e+13  9.8886e+12 -1.3097e+14  1.7649e+13 -6.6867e+13  1.8481e+13 -4.5062e+13  8.2852e+12 -1.7286e+14  1.9500e+13 -1.3654e+14  1.2431e+13 -1.9244e+14  9.3015e+12 -8.5142e+14  4.5556e+13
2014.446 56821.0 -8.1020e+13  7.4930e+12 -2.9009e+13  9.8886e+12 -1.3428e+14  1.7649e+13 -7.8404e+13  1.8481e+13 -5.8914e+13  8.2852e+12 -1.9622e+14  1.9500e+13 -1.4396e+14  1.2431e+13 -1.9508e+14  9.3015e+12 -9.1689e+14  4.5556e+13
2014.623 56885.5 -1.2299e+14  7.4930e+12 -1.9541e+13  9.8886e+12 -1.9208e+14  1.7649e+13 -1.0805e+14  1.8481e+13 -8.8375e+13  8.2852e+12 -2.7798e+14  1.9500e+13 -1.9330e+14  1.2431e+13 -2.3668e+14  9.3015e+12 -1.2390e+15  4.5556e+13
2014.706 56916.0 -1.1154e+14  7.4930e+12 -3.6723e+13  9.8886e+12 -2.1173e+14  1.7649e+13 -1.3295e+14  1.8481e+13 -8.1265e+13  8.2852e+12 -2.4834e+14  1.9500e+13 -1.6904e+14  1.2431e+13 -2.1765e+14  9.3015e+12 -1.2093e+15  4.5556e+13
2014.790 56946.5 -1.1489e+14  7.4930e+12 -2.2543e+13  9.8886e+12 -1.9869e+14  1.7649e+13 -1.2696e+14  1.8481e+13 -9.9410e+13  8.2852e+12 -2.4788e+14  1.9500e+13 -1.7606e+14  1.2431e+13 -2.2291e+14  9.3015e+12 -1.2093e+15  4.5556e+13
2014.873 56977.0 -1.1629e+14  7.4930e+12 -2.0000e+13  9.8886e+12 -1.9502e+14  1.7649e+13 -1.4284e+14  1.8481e+13 -9.1406e+13  8.2852e+12 -2.4115e+14  1.9500e+13 -1.6316e+14  1.2431e+13 -2.3317e+14  9.3015e+12 -1.2030e+15  4.5556e+13
2015.059 57044.5 -1.0642e+14  7.4930e+12  6.4523e+12  9.8886e+12 -1.4409e+14  1.7649e+13 -6.5141e+13  1.8481e+13 -1.0511e+14  8.2852e+12 -3.0486e+14  1.9500e+13 -2.0423e+14  1.2431e+13 -2.3879e+14  9.3015e+12 -1.1622e+15  4.5556e+13
2015.123 57068.0 -1.1247e+14  7.4930e+12  5.1136e+12  9.8886e+12 -1.4434e+14  1.7649e+13 -1.1310e+14  1.8481e+13 -9.5232e+13  8.2852e+12 -2.2688e+14  1.9500e+13 -1.6373e+14  1.2431e+13 -2.4765e+14  9.3015e+12 -1.0983e+15  4.5556e+13
2015.204 57097.5 -1.0654e+14  7.4930e+12  1.0711e+13  9.8886e+12 -1.3973e+14  1.7649e+13 -1.1095e+14  1.8481e+13 -7.3051e+13  8.2852e+12 -2.2746e+14  1.9500e+13 -1.7444e+14  1.2431e+13 -2.5567e+14  9.3015e+12 -1.0771e+15  4.5556e+13
2015.287 57128.0 -1.0688e+14  7.4930e+12 -2.0558e+12  9.8886e+12 -1.2528e+14  1.7649e+13 -1.1164e+14  1.8481e+13 -8.3194e+13  8.2852e+12 -2.3170e+14  1.9500e+13 -1.8382e+14  1.2431e+13 -2.5577e+14  9.3015e+12 -1.1003e+15  4.5556e+13
2015.318 57139.0 -1.0901e+14  7.4930e+12  2.8340e+12  9.8886e+12 -1.2821e+14  1.7649e+13 -1.0618e+14  1.8481e+13 -8.9078e+13  8.2852e+12 -2.4338e+14  1.9500e+13 -1.9164e+14  1.2431e+13 -2.6503e+14  9.3015e+12 -1.1297e+15  4.5556e+13
2015.535 57218.5 -1.3715e+14  7.4930e+12 -2.3960e+13  9.8886e+12 -1.6752e+14  1.7649e+13 -1.2896e+14  1.8481e+13 -9.4542e+13  8.2852e+12 -2.4124e+14  1.9500e+13 -2.0722e+14  1.2431e+13 -2.8655e+14  9.3015e+12 -1.2871e+15  4.5556e+13
2015.623 57250.5 -1.5354e+14  7.4930e+12 -3.3194e+13  9.8886e+12 -1.8488e+14  1.7649e+13 -1.4427e+14  1.8481e+13 -9.9626e+13  8.2852e+12 -2.4848e+14  1.9500e+13 -2.1992e+14  1.2431e+13 -2.9946e+14  9.3015e+12 -1.3834e+15  4.5556e+13
2015.702 57279.5 -1.7027e+14  7.4930e+12 -2.3766e+13  9.8886e+12 -1.8886e+14  1.7649e+13 -1.5340e+14  1.8481e+13 -1.0388e+14  8.2852e+12 -2.6881e+14  1.9500e+13 -2.2132e+14  1.2431e+13 -3.1794e+14  9.3015e+12 -1.4482e+15  4.5556e+13
2015.975 57379.0 -1.5913e+14  7.4930e+12 -1.9197e+13  9.8886e+12 -1.6976e+14  1.7649e+13 -1.2673e+14  1.8481e+13 -1.0668e+14  8.2852e+12 -2.5382e+14  1.9500e+13 -1.9803e+14  1.2431e+13 -3.2369e+14  9.3015e+12 -1.3570e+15  4.5556e+13
2016.042 57403.5 -1.5928e+14  7.4930e+12  1.5179e+12  9.8886e+12 -1.0829e+14  1.7649e+13 -1.4551e+14  1.8481e+13 -9.6630e+13  8.2852e+12 -2.2761e+14  1.9500e+13 -2.1242e+14  1.2431e+13 -3.2514e+14  9.3015e+12 -1.2734e+15  4.5556e+13
2016.120 57432.0 -1.6494e+14  7.4930e+12 -1.6829e+13  9.8886e+12 -1.3984e+14  1.7649e+13 -1.4529e+14  1.8481e+13 -9.2202e+13  8.2852e+12 -2.3707e+14  1.9500e+13 -2.3112e+14  1.2431e+13 -3.2657e+14  9.3015e+12 -1.3539e+15  4.5556e+13
2016.207 57463.5 -1.5956e+14  7.4930e+12 -1.4278e+13  9.8886e+12 -1.6909e+14  1.7649e+13 -1.3853e+14  1.8481e+13 -7.5658e+13  8.2852e+12 -2.3169e+14  1.9500e+13 -2.1381e+14  1.2431e+13 -3.3065e+14  9.3015e+12 -1.3333e+15  4.5556e+13
2016.383 57528.0 -1.4891e+14  7.4930e+12 -3.1310e+13  9.8886e+12 -1.2548e+14  1.7649e+13 -1.2924e+14  1.8481e+13 -6.9849e+13  8.2852e+12 -2.3639e+14  1.9500e+13 -2.0082e+14  1.2431e+13 -3.1281e+14  9.3015e+12 -1.2548e+15  4.5556e+13
2016.457 57555.0 -1.4565e+14  7.4930e+12 -3.7224e+13  9.8886e+12 -1.6262e+14  1.7649e+13 -1.2799e+14  1.8481e+13 -7.3245e+13  8.2852e+12 -2.2179e+14  1.9500e+13 -1.8658e+14  1.2431e+13 -3.0849e+14  9.3015e+12 -1.2636e+15  4.5556e+13
2016.538 57584.5 -1.6850e+14  7.4930e+12 -4.7185e+13  9.8886e+12 -1.9634e+14  1.7649e+13 -1.3866e+14  1.8481e+13 -9.1774e+13  8.2852e+12 -2.5895e+14  1.9500e+13 -2.1184e+14  1.2431e+13 -3.2723e+14  9.3015e+12 -1.4405e+15  4.5556e+13
2016.639 57621.5 -1.8639e+14  7.4930e+12 -4.5265e+13  9.8886e+12 -2.7769e+14  1.7649e+13 -1.5608e+14  1.8481e+13 -1.2089e+14  8.2852e+12 -3.4572e+14  1.9500e+13 -2.4913e+14  1.2431e+13 -3.5140e+14  9.3015e+12 -1.7326e+15  4.5556e+13
2016.908 57719.5 -1.6885e+14  7.4930e+12 -3.7561e+13  9.8886e+12 -1.9144e+14  1.7649e+13 -1.4095e+14  1.8481e+13 -1.1083e+14  8.2852e+12 -3.1725e+14  1.9500e+13 -2.2065e+14  1.2431e+13 -3.4976e+14  9.3015e+12 -1.5373e+15  4.5556e+13
2016.982 57746.5 -2.0383e+14  7.4930e+12 -2.6760e+13  9.8886e+12 -1.8870e+14  1.7649e+13 -1.2383e+14  1.8481e+13 -1.3775e+14  8.2852e+12 -3.4452e+14  1.9500e+13 -2.3938e+14  1.2431e+13 -3.8175e+14  9.3015e+12 -1.6465e+15  4.5556e+13
2017.055 57774.0 -1.7697e+14  7.4930e+12 -1.1452e+13  9.8886e+12 -1.2173e+14  1.7649e+13 -1.8420e+14  1.8481e+13 -1.1212e+14  8.2852e+12 -2.8163e+14  1.9500e+13 -2.5243e+14  1.2431e+13 -3.7133e+14  9.3015e+12 -1.5119e+15  4.5556e+13
2017.245 57843.5 -1.6038e+14  7.4930e+12 -1.3141e+13  9.8886e+12 -1.6274e+14  1.7649e+13 -1.7615e+14  1.8481e+13 -1.0458e+14  8.2852e+12 -2.8460e+14  1.9500e+13 -2.6758e+14  1.2431e+13 -3.8920e+14  9.3015e+12 -1.5584e+15  4.5556e+13
2017.311 57867.5 -1.7648e+14  7.4930e+12 -1.9282e+13  9.8886e+12 -1.3197e+14  1.7649e+13 -1.2987e+14  1.8481e+13 -9.9452e+13  8.2852e+12 -2.9790e+14  1.9500e+13 -2.5703e+14  1.2431e+13 -3.8039e+14  9.3015e+12 -1.4924e+15  4.5556e+13
2017.361 57886.0 -1.8255e+14  7.4930e+12 -2.9473e+13  9.8886e+12 -1.3186e+14  1.7649e+13 -1.5819e+14  1.8481e+13 -9.7460e+13  8.2852e+12 -2.7253e+14  1.9500e+13 -2.4748e+14  1.2431e+13 -3.8186e+14  9.3015e+12 -1.5014e+15  4.5556e+13
2017.439 57914.5 -1.7295e+14  7.4930e+12 -3.7278e+13  9.8886e+12 -1.3924e+14  1.7649e+13 -1.7905e+14  1.8481e+13 -1.0920e+14  8.2852e+12 -2.8735e+14  1.9500e+13 -2.5373e+14  1.2431e+13 -3.8003e+14  9.3015e+12 -1.5588e+15  4.5556e+13
2018.455 58285.0 -1.9142e+14  7.4930e+12 -2.8147e+13  9.8886e+12 -1.4147e+14  1.7649e+13 -1.8008e+14  1.8481e+13 -1.3503e+14  8.2852e+12 -2.8927e+14  1.9500e+13 -2.5075e+14  1.2431e+13 -4.2264e+14  9.3015e+12 -1.6388e+15  4.5556e+13
2018.520 58309.0 -1.8787e+14  7.4930e+12  1.1793e+13  9.8886e+12 -1.1430e+14  1.7649e+13 -1.8337e+14  1.8481e+13 -1.2690e+14  8.2852e+12 -3.1732e+14  1.9500e+13 -2.9609e+14  1.2431e+13 -4.3991e+14  9.3015e+12 -1.6540e+15  4.5556e+13
2018.831 58422.5 -1.8627e+14  7.4930e+12  1.1179e+13  9.8886e+12 -1.7799e+14  1.7649e+13 -2.1359e+14  1.8481e+13 -1.7758e+14  8.2852e+12 -3.1608e+14  1.9500e+13 -2.9198e+14  1.2431e+13 -4.3271e+14  9.3015e+12 -1.7850e+15  4.5556e+13
